Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library
Reactome_2022,Antimicrobial Peptides R-HSA-6803157,2/89,0.0359170321078288,0.2356418704501112,0,0,7.0189213085764806,23.348748207315648,DCD;PLA2G2A,Reactome_2022
GO_Biological_Process_2023,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271),1/32,0.1018902909250207,0.2366484176323061,0,0,9.727272727272728,22.215715703406676,SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Fat Cell Differentiation (GO:0045599),1/32,0.1018902909250207,0.2366484176323061,0,0,9.727272727272728,22.215715703406676,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Chromosome Condensation (GO:0030261),1/32,0.1018902909250207,0.2366484176323061,0,0,9.727272727272728,22.215715703406676,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),2/163,0.1036384639561388,0.2381402444349337,0,0,3.778690874343048,8.565713106424253,AQP9;SLC6A4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of RNA Metabolic Process (GO:0051254),1/33,0.1049037750207868,0.2381402444349337,0,0,9.422821969696969,21.24574767118631,RBM20,GO_Biological_Process_2023
GO_Biological_Process_2023,Phosphatidic Acid Metabolic Process (GO:0046473),1/33,0.1049037750207868,0.2381402444349337,0,0,9.422821969696969,21.24574767118631,PLA2G2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Chromosome Organization (GO:2001252),1/33,0.1049037750207868,0.2381402444349337,0,0,9.422821969696969,21.24574767118631,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Reproductive Process (GO:2000243),1/33,0.1049037750207868,0.2381402444349337,0,0,9.422821969696969,21.24574767118631,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Production (GO:0002639),1/34,0.1079072982595793,0.2381402444349337,0,0,9.13682277318641,20.34297847612108,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Interleukin-17 Production (GO:0032660),1/34,0.1079072982595793,0.2381402444349337,0,0,9.13682277318641,20.34297847612108,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Hydrogen Peroxide (GO:0070301),1/34,0.1079072982595793,0.2381402444349337,0,0,9.13682277318641,20.34297847612108,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of JNK Cascade (GO:0046329),1/34,0.1079072982595793,0.2381402444349337,0,0,9.13682277318641,20.34297847612108,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Blood Circulation (GO:1903522),1/34,0.1079072982595793,0.2381402444349337,0,0,9.13682277318641,20.34297847612108,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),1/34,0.1079072982595793,0.2381402444349337,0,0,9.13682277318641,20.34297847612108,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Establishment Of Mitotic Spindle Localization (GO:0040001),1/34,0.1079072982595793,0.2381402444349337,0,0,9.13682277318641,20.34297847612108,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle (GO:0045930),1/34,0.1079072982595793,0.2381402444349337,0,0,9.13682277318641,20.34297847612108,BRINP3,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),1/35,0.1109008930667451,0.2383541582330045,0,0,8.867647058823529,19.501005206610056,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Adherens Junction Organization (GO:0034332),1/35,0.1109008930667451,0.2383541582330045,0,0,8.867647058823529,19.501005206610056,CDHR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Methylation (GO:0006479),1/35,0.1109008930667451,0.2383541582330045,0,0,8.867647058823529,19.501005206610056,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Brain Development (GO:0007420),2/169,0.1100500688869366,0.2383541582330045,0,0,3.6418240442192538,8.036849572961518,SLC6A4;NKX2-2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),1/35,0.1109008930667451,0.2383541582330045,0,0,8.867647058823529,19.501005206610056,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of mRNA Processing (GO:0050684),1/35,0.1109008930667451,0.2383541582330045,0,0,8.867647058823529,19.501005206610056,RBM20,GO_Biological_Process_2023
GO_Biological_Process_2023,Liver Development (GO:0001889),1/35,0.1109008930667451,0.2383541582330045,0,0,8.867647058823529,19.501005206610056,IL6,GO_Biological_Process_2023
Reactome_2022,Peptide Hormone Biosynthesis R-HSA-209952,1/12,0.0394779688739908,0.2400687296391338,0,0,27.44077134986226,88.6889163609223,PCSK1,Reactome_2022
Reactome_2022,Passive Transport By Aquaporins R-HSA-432047,1/12,0.0394779688739908,0.2400687296391338,0,0,27.44077134986226,88.6889163609223,AQP9,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),2/174,0.1154719258120092,0.2421239341014316,0,0,3.535062611806798,7.631238094379818,IL6;PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),1/37,0.1168584265281215,0.2421239341014316,0,0,8.37415824915825,17.977576828172595,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of RNA Splicing (GO:0033120),1/36,0.113884591743697,0.2421239341014316,0,0,8.613852813852814,18.71419559338997,RBM20,GO_Biological_Process_2023
GO_Biological_Process_2023,RNA Stabilization (GO:0043489),1/37,0.1168584265281215,0.2421239341014316,0,0,8.37415824915825,17.977576828172595,RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),1/36,0.113884591743697,0.2421239341014316,0,0,8.613852813852814,18.71419559338997,PLA2G2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),1/37,0.1168584265281215,0.2421239341014316,0,0,8.37415824915825,17.977576828172595,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Aortic Valve Morphogenesis (GO:0003180),1/37,0.1168584265281215,0.2421239341014316,0,0,8.37415824915825,17.977576828172595,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),1/37,0.1168584265281215,0.2421239341014316,0,0,8.37415824915825,17.977576828172595,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Calcium Ion Import Across Plasma Membrane (GO:0098703),1/37,0.1168584265281215,0.2421239341014316,0,0,8.37415824915825,17.977576828172595,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),1/37,0.1168584265281215,0.2421239341014316,0,0,8.37415824915825,17.977576828172595,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),1/38,0.119822429546153,0.2421674365564356,0,0,8.147420147420148,17.286742957349386,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),1/38,0.119822429546153,0.2421674365564356,0,0,8.147420147420148,17.286742957349386,CDHR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To cAMP (GO:0051591),1/38,0.119822429546153,0.2421674365564356,0,0,8.147420147420148,17.286742957349386,AQP9,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Myoblast Differentiation (GO:0045663),1/38,0.119822429546153,0.2421674365564356,0,0,8.147420147420148,17.286742957349386,RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),1/38,0.119822429546153,0.2421674365564356,0,0,8.147420147420148,17.286742957349386,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Peptide (GO:1901652),1/38,0.119822429546153,0.2421674365564356,0,0,8.147420147420148,17.286742957349386,MMP13,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Transforming Growth Factor Beta (GO:0071559),1/38,0.119822429546153,0.2421674365564356,0,0,8.147420147420148,17.286742957349386,OVOL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),1/39,0.1227766327546494,0.2440298039479416,0,0,7.932615629984051,16.637777339762142,CGA,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),3/364,0.1228622276821233,0.2440298039479416,0,0,2.5413781163434903,5.328486279933821,IL6;HOXA5;OVOL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),1/39,0.1227766327546494,0.2440298039479416,0,0,7.932615629984051,16.637777339762142,OPRPN,GO_Biological_Process_2023
GO_Biological_Process_2023,Odontogenesis (GO:0042476),1/39,0.1227766327546494,0.2440298039479416,0,0,7.932615629984051,16.637777339762142,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),1/39,0.1227766327546494,0.2440298039479416,0,0,7.932615629984051,16.637777339762142,PLA2G2A,GO_Biological_Process_2023
Reactome_2022,Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035,1/13,0.0426976406866875,0.2463325424231973,0,0,25.15277777777778,79.3220921121178,CDK1,Reactome_2022
Reactome_2022,"Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511",1/13,0.0426976406866875,0.2463325424231973,0,0,25.15277777777778,79.3220921121178,PCSK1,Reactome_2022
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),1/40,0.1257210681286052,0.2471513148193741,0,0,7.728826728826728,16.027187383614756,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Insulin Secretion (GO:0032024),1/40,0.1257210681286052,0.2471513148193741,0,0,7.728826728826728,16.027187383614756,SLC30A8,GO_Biological_Process_2023
GO_Biological_Process_2023,Aortic Valve Development (GO:0003176),1/40,0.1257210681286052,0.2471513148193741,0,0,7.728826728826728,16.027187383614756,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Chemokine Production (GO:0032642),1/41,0.1286557674245928,0.2503571690424508,0,0,7.535227272727273,15.45184940254064,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Retinoic Acid (GO:0071300),1/41,0.1286557674245928,0.2503571690424508,0,0,7.535227272727273,15.45184940254064,BRINP3,GO_Biological_Process_2023
GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),1/41,0.1286557674245928,0.2503571690424508,0,0,7.535227272727273,15.45184940254064,CCL13,GO_Biological_Process_2023
Reactome_2022,Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,1/14,0.0459066810912919,0.2519269084278214,0,0,23.216783216783217,71.53426658516943,CDK1,Reactome_2022
Reactome_2022,Repression Of WNT Target Genes R-HSA-4641265,1/14,0.0459066810912919,0.2519269084278214,0,0,23.216783216783217,71.53426658516943,AXIN2,Reactome_2022
GO_Biological_Process_2023,Ceramide Biosynthetic Process (GO:0046513),1/42,0.1315807623459607,0.2543306010445416,0,0,7.351071692535107,14.908961770206236,SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Neuron Differentiation (GO:0045666),1/42,0.1315807623459607,0.2543306010445416,0,0,7.351071692535107,14.908961770206236,BRINP3,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Osteoblast Differentiation (GO:0045669),1/44,0.1374017654974875,0.2553379986832503,0,0,7.00845665961945,13.91070751708967,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Skeletal System Morphogenesis (GO:0048705),1/43,0.1344960845583085,0.2553379986832503,0,0,7.175685425685426,14.396004988536754,MMP13,GO_Biological_Process_2023
GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),2/192,0.1355248291114578,0.2553379986832503,0,0,3.197246963562753,6.390019107511232,IL6;PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),3/381,0.1355932350213888,0.2553379986832503,0,0,2.4249751984126986,4.845332744364861,IL6;CDK1;DHRS2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),1/44,0.1374017654974875,0.2553379986832503,0,0,7.00845665961945,13.91070751708967,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),1/46,0.1431843291227254,0.2553379986832503,0,0,6.696296296296296,13.015071906709132,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),1/43,0.1344960845583085,0.2553379986832503,0,0,7.175685425685426,14.396004988536754,MMP13,GO_Biological_Process_2023
GO_Biological_Process_2023,mRNA Destabilization (GO:0061157),1/43,0.1344960845583085,0.2553379986832503,0,0,7.175685425685426,14.396004988536754,RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),1/46,0.1431843291227254,0.2553379986832503,0,0,6.696296296296296,13.015071906709132,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Peptide Hormone Secretion (GO:0090277),1/46,0.1431843291227254,0.2553379986832503,0,0,6.696296296296296,13.015071906709132,SLC30A8,GO_Biological_Process_2023
GO_Biological_Process_2023,Chromosome Organization (GO:0051276),1/45,0.1402978365771131,0.2553379986832503,0,0,6.848829201101928,13.451016392348388,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Glucose (GO:0009749),1/46,0.1431843291227254,0.2553379986832503,0,0,6.696296296296296,13.015071906709132,SLC30A8,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),1/46,0.1431843291227254,0.2553379986832503,0,0,6.696296296296296,13.015071906709132,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),1/46,0.1431843291227254,0.2553379986832503,0,0,6.696296296296296,13.015071906709132,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of mRNA Catabolic Process (GO:0061013),1/46,0.1431843291227254,0.2553379986832503,0,0,6.696296296296296,13.015071906709132,RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Mitotic Nuclear Division (GO:0140014),1/45,0.1402978365771131,0.2553379986832503,0,0,6.848829201101928,13.451016392348388,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),1/45,0.1402978365771131,0.2553379986832503,0,0,6.848829201101928,13.451016392348388,RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of mRNA Catabolic Process (GO:0061014),1/45,0.1402978365771131,0.2553379986832503,0,0,6.848829201101928,13.451016392348388,RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),2/196,0.1400833651580093,0.2553379986832503,0,0,3.130689928628073,6.153426055235348,ANXA8;SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Transport (GO:0051049),1/44,0.1374017654974875,0.2553379986832503,0,0,7.00845665961945,13.91070751708967,SLC30A8,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),1/44,0.1374017654974875,0.2553379986832503,0,0,7.00845665961945,13.91070751708967,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),3/384,0.1378865846023637,0.2553379986832503,0,0,2.405511811023622,4.766097760113924,PCLAF;CDK1;RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),2/196,0.1400833651580093,0.2553379986832503,0,0,3.130689928628073,6.153426055235348,IL6;PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Lymphocyte Chemotaxis (GO:0048247),1/44,0.1374017654974875,0.2553379986832503,0,0,7.00845665961945,13.91070751708967,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Bone Development (GO:0060348),1/44,0.1374017654974875,0.2553379986832503,0,0,7.00845665961945,13.91070751708967,MMP13,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),1/47,0.1460612743160179,0.2572822446667472,0,0,6.550395256916996,12.601185698569372,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Organic Substance Transport (GO:0071702),2/201,0.1458283796348356,0.2572822446667472,0,0,3.051256281407035,5.874659483262977,AQP9;SLC6A4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/47,0.1460612743160179,0.2572822446667472,0,0,6.550395256916996,12.601185698569372,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Organonitrogen Compound (GO:0010243),1/47,0.1460612743160179,0.2572822446667472,0,0,6.550395256916996,12.601185698569372,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),2/202,0.1469833680342323,0.2581171341088958,0,0,3.035846153846154,5.821040223841156,IL6;PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),2/204,0.1492991255135835,0.260594837260073,0,0,3.0054836252856054,5.71583907247848,IL6;PLA2G2A,GO_Biological_Process_2023
GO_Biological_Process_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",1/48,0.1489287032553352,0.260594837260073,0,0,6.4107027724049,12.20782172752252,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),2/205,0.1504598440216443,0.2618274022853992,0,0,2.9905267146646457,5.664234180782252,IL6;HOXA5,GO_Biological_Process_2023
Reactome_2022,Depolymerisation Of Nuclear Lamina R-HSA-4419969,1/15,0.049105124607314,0.2619512398596854,0,0,21.557359307359302,64.96939440904092,CDK1,Reactome_2022
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,3/247,0.0500617925065176,0.2619512398596854,0,0,3.782466700819672,11.326585893474864,SLC30A8;SLC30A2;CP,Reactome_2022
Reactome_2022,Defective GALNT12 Causes CRCS1 R-HSA-5083636,1/18,0.0586372175990698,0.2623313920503098,0,0,17.750445632798574,50.34710965358108,MUC16,Reactome_2022
Reactome_2022,Acyl Chain Remodelling Of PG R-HSA-1482925,1/18,0.0586372175990698,0.2623313920503098,0,0,17.750445632798574,50.34710965358108,PLA2G2A,Reactome_2022
Reactome_2022,Acyl Chain Remodelling Of PI R-HSA-1482922,1/17,0.0554703585925403,0.2623313920503098,0,0,18.860795454545453,54.54365659888903,PLA2G2A,Reactome_2022
Reactome_2022,Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,1/16,0.0522930056729502,0.2623313920503098,0,0,20.11919191919192,59.3695755904207,CDK1,Reactome_2022
Reactome_2022,Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,1/19,0.0617936167940729,0.2623313920503098,0,0,16.763468013468014,46.668744079814495,CDK1,Reactome_2022
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,2/119,0.0604352188406197,0.2623313920503098,0,0,5.211308349769888,14.623886204765933,MMP13;CDK1,Reactome_2022
Reactome_2022,Defective GALNT3 Causes HFTC R-HSA-5083625,1/18,0.0586372175990698,0.2623313920503098,0,0,17.750445632798574,50.34710965358108,MUC16,Reactome_2022
Reactome_2022,"Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085",1/19,0.0617936167940729,0.2623313920503098,0,0,16.763468013468014,46.668744079814495,PCSK1,Reactome_2022
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,2/119,0.0604352188406197,0.2623313920503098,0,0,5.211308349769888,14.623886204765933,PRMT1;NRIP1,Reactome_2022
Reactome_2022,Defective C1GALT1C1 Causes TNPS R-HSA-5083632,1/19,0.0617936167940729,0.2623313920503098,0,0,16.763468013468014,46.668744079814495,MUC16,Reactome_2022
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),1/49,0.1517866469464216,0.263340688678129,0,0,6.276830808080808,11.833579710979905,PLA2G2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Cell Differentiation (GO:0045596),2/207,0.1527868352900452,0.2642799313125107,0,0,2.961050656660413,5.562960105638949,IL6;OVOL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Blood Circulation (GO:0008015),1/50,0.1546351363099914,0.2650888051028425,0,0,6.148423005565863,11.477180657220888,OLR1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),1/50,0.1546351363099914,0.2650888051028425,0,0,6.148423005565863,11.477180657220888,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),1/50,0.1546351363099914,0.2650888051028425,0,0,6.148423005565863,11.477180657220888,CP,GO_Biological_Process_2023
Reactome_2022,Phosphorylation Of APC/C R-HSA-176412,1/20,0.0649395901837056,0.2656619598424323,0,0,15.880382775119616,43.421696050712754,CDK1,Reactome_2022
Reactome_2022,Regulation Of Gene Expression In Beta Cells R-HSA-210745,1/20,0.0649395901837056,0.2656619598424323,0,0,15.880382775119616,43.421696050712754,NKX2-2,Reactome_2022
GO_Biological_Process_2023,Sensory Perception (GO:0007600),1/51,0.1574742021050393,0.2691547193249337,0,0,6.025151515151515,11.137454197295655,OBP2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),1/52,0.1603038750501521,0.2691983441075441,0,0,5.906714200831848,10.813327451278566,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Cell Cycle G1/S Phase Transition (GO:0044843),1/52,0.1603038750501521,0.2691983441075441,0,0,5.906714200831848,10.813327451278566,CDKN3,GO_Biological_Process_2023
GO_Biological_Process_2023,Cardiac Muscle Tissue Development (GO:0048738),1/52,0.1603038750501521,0.2691983441075441,0,0,5.906714200831848,10.813327451278566,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),1/52,0.1603038750501521,0.2691983441075441,0,0,5.906714200831848,10.813327451278566,SLC6A4,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Peptide Hormone Secretion (GO:0090276),1/52,0.1603038750501521,0.2691983441075441,0,0,5.906714200831848,10.813327451278566,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of B Cell Activation (GO:0050871),1/52,0.1603038750501521,0.2691983441075441,0,0,5.906714200831848,10.813327451278566,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),1/53,0.1631241857770662,0.2699986523206614,0,0,5.792832167832168,10.503815230438663,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Endosome Organization (GO:0007032),1/53,0.1631241857770662,0.2699986523206614,0,0,5.792832167832168,10.503815230438663,ANXA8,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),1/53,0.1631241857770662,0.2699986523206614,0,0,5.792832167832168,10.503815230438663,CDKN3,GO_Biological_Process_2023
GO_Biological_Process_2023,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",1/53,0.1631241857770662,0.2699986523206614,0,0,5.792832167832168,10.503815230438663,RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Chemokine Production (GO:0032722),1/53,0.1631241857770662,0.2699986523206614,0,0,5.792832167832168,10.503815230438663,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Epidermal Cell Differentiation (GO:0009913),1/54,0.1659351647622365,0.2707610620482952,0,0,5.683247570040023,10.208011388204676,OVOL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Organelle Disassembly (GO:1903008),1/54,0.1659351647622365,0.2707610620482952,0,0,5.683247570040023,10.208011388204676,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),1/54,0.1659351647622365,0.2707610620482952,0,0,5.683247570040023,10.208011388204676,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Myoblast Differentiation (GO:0045661),1/54,0.1659351647622365,0.2707610620482952,0,0,5.683247570040023,10.208011388204676,RBM24,GO_Biological_Process_2023
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),1/54,0.1659351647622365,0.2707610620482952,0,0,5.683247570040023,10.208011388204676,SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Ceramide Metabolic Process (GO:0006672),1/55,0.1687368424482146,0.2730124192420551,0,0,5.577721661054994,9.925081159723844,SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),1/55,0.1687368424482146,0.2730124192420551,0,0,5.577721661054994,9.925081159723844,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Phosphatidylcholine Metabolic Process (GO:0046470),1/55,0.1687368424482146,0.2730124192420551,0,0,5.577721661054994,9.925081159723844,PLA2G2A,GO_Biological_Process_2023
Reactome_2022,"Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771",1/21,0.0680751716652813,0.273516314726577,0,0,15.08560606060606,40.537176483196006,PCSK1,Reactome_2022
GO_Biological_Process_2023,Peptide Metabolic Process (GO:0006518),1/56,0.1715292490995079,0.2744467985592128,0,0,5.47603305785124,9.654254375843076,PCSK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),1/56,0.1715292490995079,0.2744467985592128,0,0,5.47603305785124,9.654254375843076,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),1/56,0.1715292490995079,0.2744467985592128,0,0,5.47603305785124,9.654254375843076,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/56,0.1715292490995079,0.2744467985592128,0,0,5.47603305785124,9.654254375843076,CDK1,GO_Biological_Process_2023
Reactome_2022,E2F Mediated Regulation Of DNA Replication R-HSA-113510,1/22,0.0712003950414228,0.2762084290400022,0,0,14.366522366522366,37.96004302786625,CDK1,Reactome_2022
Reactome_2022,Acyl Chain Remodelling Of PS R-HSA-1482801,1/22,0.0712003950414228,0.2762084290400022,0,0,14.366522366522366,37.96004302786625,PLA2G2A,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),1/57,0.1743124149586752,0.2765949063807079,0,0,5.377976190476191,9.394819420658049,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),1/57,0.1743124149586752,0.2765949063807079,0,0,5.377976190476191,9.394819420658049,SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),1/57,0.1743124149586752,0.2765949063807079,0,0,5.377976190476191,9.394819420658049,CCL13,GO_Biological_Process_2023
